Smiles,Inchi Key
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,DJBNUMBKLMJRSA-UHFFFAOYSA-N
Oc1ccc2ccccc2c1,JWAZRIHNYRIHIV-UHFFFAOYSA-N
COc1cccc2c1c(O)c(C(=O)N(C)c1ccc(C(F)(F)F)cc1)c(=O)n2C,ONDYALNGTUAJDX-UHFFFAOYSA-N
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,CZQHHVNHHHRRDU-UHFFFAOYSA-N
CN1N=C(N)c2cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3ncnc1c23,URLYINUFLXOMHP-HTVVRFAVSA-N
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,YTEVTHHGQMUPHC-UHFFFAOYSA-N
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,TUCIOBMMDDOEMM-RIYZIHGNSA-N
CC(=C\c1ccc(Cl)cc1)/C(C)=N/O,MHTJEUOFLVQMCL-NJHPPEEMSA-N
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cn1,AOTRIQLYUAFVSC-UHFFFAOYSA-N
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,ONIQOQHATWINJY-UHFFFAOYSA-N
N[C@@H](C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1,IJVMOGKBEVRBPP-SSDOTTSWSA-N
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,OGQICQVSFDPSEI-UHFFFAOYSA-N
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,HBNPJJILLOYFJU-VMPREFPWSA-N
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,AUVVAXYIELKVAI-CKBKHPSWSA-N
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,PWACSDKDOHSSQD-IUTFFREVSA-N
CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,SIQPXVQCUCHWDI-UHFFFAOYSA-N
Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,VNIWZCGZPBJWBI-UHFFFAOYSA-N
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,DEQITUUQPICUMR-HJPBWRTMSA-N
CCCCc1cc2ccccc2c(OCCN(C)C)n1,XNMYNYSCEJBRPZ-UHFFFAOYSA-N
CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,VRVJKILQRBSEAG-LFPIHBKWSA-N
CCCN1C[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@H]1C,VWAMTBXLZPEDQO-UZSBJOJWSA-N
COC(=O)c1cnn(-c2ccc(F)cc2F)c1/C=N/NC(=S)NC(C)(C)C,CYNLZIBKERMMOA-AWQFTUOYSA-N
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,SXNJFOWDRLKDSF-STROYTFGSA-N
Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,JNODQFNWMXFMEV-UHFFFAOYSA-N
O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,TXEIIPDJKFWEEC-UHFFFAOYSA-N
O=C(Nc1cnc(Cl)nc1)c1ccc(F)c(F)c1,IIBSHMFXVWTQSJ-UHFFFAOYSA-N
Cc1cc(=O)oc2c(C=O)c(O)ccc12,RTHHSXOVIJWFQP-UHFFFAOYSA-N
CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,TZRHLKRLEZJVIJ-UHFFFAOYSA-N
COc1ccc(-c2nc(-c3ccc(-c4cccc(Cl)c4)o3)[nH]c2-c2ccc(OC)cc2)cc1,FEEOFPAEDSMOTO-UHFFFAOYSA-N
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,NWPRCRWQMGIBOT-UHFFFAOYSA-N
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,CBRJPFGIXUFMTM-WDEREUQCSA-N
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,QGJUIPDUBHWZPV-YQBUGCKMSA-N
CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,CEFJVGZHQAGLHS-UHFFFAOYSA-N
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,NOIIUHRQUVNIDD-UHFFFAOYSA-N
N=C(Nc1ccccc1)c1cccs1,RCORNHOUCUDCAC-UHFFFAOYSA-N
NC[C@@H]1O[C@H](C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O,QLJOSZATCBCBDR-DFKUFRTHSA-N
COc1cc(S(C)(=O)=O)ccc1Nc1nc2ccc(-c3ccc(NC(=O)[C@H](C)c4ccc(F)cc4)cc3)cn2n1,NRJKIOCCERLIDG-GOSISDBHSA-N
CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,PTQXTEKSNBVPQJ-UHFFFAOYSA-N
C=C1C[C@@]2(O)O[C@@]3(C[C@H]2C(C)C)[C@@H](C)CC[C@@H]13,QRMPRVXWPCLVNI-YYFQZIEXSA-N
N=C(N)NCCC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,NNRFRJQMBSBXGO-CIUDSAMLSA-N
N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,BHTWDJBVZQBRKP-UHFFFAOYSA-N
O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,KKTZALUTXUZPSN-UHFFFAOYSA-N
NC(=O)OCCCc1ccccc1,CAMYKONBWHRPDD-UHFFFAOYSA-N
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,DEQITUUQPICUMR-HJPBWRTMSA-N
CCCOC(=O)c1ccccc1,UDEWPOVQBGFNGE-UHFFFAOYSA-N
O=C(O)COc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)c1,MFFBXYNKZHTCEY-UHFFFAOYSA-N
Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,NCLGDOBQAWBXRA-PGRDOPGGSA-N
CCNCCCNCCCCNCCCNCC,PGMIWVSHZMWSSI-UHFFFAOYSA-N
O=C1c2c(O)c(=O)ccn2N([C@@H]2c3ccccc3SCc3c2ccc(F)c3F)[C@@H]2COCCN12,FIDLLEYNNRGVFR-CTNGQTDRSA-N
O=C(Nc1cccc(Br)c1)c1cccc(S(=O)(=O)N2CCCCCC2)c1,IYAYHZZWYNXHEQ-UHFFFAOYSA-N
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,VWFCHDSQECPREK-LURJTMIESA-N
NCCNCCNCCN,VILCJCGEZXAXTO-UHFFFAOYSA-N
N=c1ccn2c(n1)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]12,BBDAGFIXKZCXAH-CCXZUQQUSA-N
O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O,KJXSIXMJHKAJOD-LSDHHAIUSA-N
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,WDQPAMHFFCXSNU-BGABXYSRSA-N
C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,QKDCLUARMDUUKN-XMMPIXPASA-N
O[C@H]1[C@H](O)[C@@H](O)CN2CC[C@H](O)[C@H]12,JDVVGAQPNNXQDW-TVNFTVLESA-N
CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2sccc2C)cc1,MMDNKTXNUZFVKD-UHFFFAOYSA-N
CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12,YCVGLKWJKIKVBI-MJGOQNOKSA-N
CN1C(=O)[C@@H](NC(=O)c2nc(Cc3ccccc3)n[nH]2)COc2ccccc21,LYPAFUINURXJSG-AWEZNQCLSA-N
NC(=NC(=O)c1nc(Cl)c(N)nc1N)NCc1ccccc1,KXDROGADUISDGY-UHFFFAOYSA-N
O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O,INAICWLVUAKEPB-QSTFCLMHSA-N
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,QQWUGDVOUVUTOY-UHFFFAOYSA-N
Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1,BERLXWPRSBJFHO-UHFFFAOYSA-N
O=C(O[C@H]1C[N@]2CC[C@@H]1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,FBOUYBDGKBSUES-VXKWHMMOSA-N
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,IDYZIJYBMGIQMJ-UHFFFAOYSA-N
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,KKKRKRMVJRHDMG-UHFFFAOYSA-N
COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,OBSYBRPAKCASQB-AGQYDFLVSA-N
C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,CWFVVQFVGMFTBD-SECBINFHSA-N
O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12,NGAGMBNBKCDCDJ-UHFFFAOYSA-N
COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,QULDDKSCVCJTPV-UHFFFAOYSA-N
O=C/C=C/c1ccccc1,KJPRLNWUNMBNBZ-QPJJXVBHSA-N
CNC(=O)Oc1ccccc1OC(C)C,ISRUGXGCCGIOQO-UHFFFAOYSA-N
CCCOc1ccccc1-c1nc2n[nH]nc2c(=O)[nH]1,REZGGXNDEMKIQB-UHFFFAOYSA-N
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCC1,GMJUPMONHWAZCP-UHFFFAOYSA-N
Cc1nc[nH]c1CCN,UGYXPZQILZRKJJ-UHFFFAOYSA-N
C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,IWXUVYOOUMLUTQ-CZUORRHYSA-N
Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1,WTHKAJZQYNKTCJ-UHFFFAOYSA-N
NC(=O)CN1CCCC1=O,GMZVRMREEHBGGF-UHFFFAOYSA-N
Cc1cc(C(=O)Nc2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)on1,XVOKFRPKSAWELK-UHFFFAOYSA-N
Cc1onc(-c2ccc(F)cc2)c1COc1ccc(C(=O)N2CCS(=O)(=O)CC2)cn1,VCGRFBXVSFAGGA-UHFFFAOYSA-N
O=C(c1ccc(F)cc1)C1CCN(CCCCc2ccccc2)CC1,FTJXZACAQRDRNT-UHFFFAOYSA-N
CC[N+](C)(CC)CC(=O)Nc1c(C)cccc1C,HFRFLLYLVAKRMZ-UHFFFAOYSA-O
Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,ILAYIAGXTHKHNT-UHFFFAOYSA-N
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,PSIFNNKUMBGKDQ-UHFFFAOYSA-N
CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,JEGHXKRHKHPBJD-UHFFFAOYSA-N
CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,LIOLIMKSCNQPLV-UHFFFAOYSA-N
O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccc(-c2cccc(Cl)c2)o1,XQJWTJLJEYIUDZ-UHFFFAOYSA-N
OCc1ccc(-c2ccc(-c3ccc(CO)s3)o2)s1,KZENBFUSKMWCJF-UHFFFAOYSA-N
C#Cc1cnc2[nH]c(=O)n(C(CC)CC)c2n1,RSQGZEAXODVTOL-UHFFFAOYSA-N
CS(=O)(=O)CCCn1c(Cn2c(=O)n(CC(F)(F)F)c3ccncc32)cc2cc(Cl)ccc21,GTQTUABHRCWVLL-UHFFFAOYSA-N
Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,PLHJCIYEEKOWNM-HHHXNRCGSA-N
O=C(Nc1cnc(Cl)nc1)c1ccc(F)c(F)c1,IIBSHMFXVWTQSJ-UHFFFAOYSA-N
CC[N+](C)(C)c1cccc(O)c1,VWLHWLSRQJQWRG-UHFFFAOYSA-O
COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,HXTGXYRHXAGCFP-OAQYLSRUSA-N
CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO,UPWGQKDVAURUGE-KTKRTIGZSA-N
COc1cccc2c1c(O)c(C(=O)N(C)c1ccc(C(F)(F)F)cc1)c(=O)n2C,ONDYALNGTUAJDX-UHFFFAOYSA-N
C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,XDAOLTSRNUSPPH-XMMPIXPASA-N
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,WUZYKBABMWJHDL-UHFFFAOYSA-N
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,ZLHZLMOSPGACSZ-NSHDSACASA-N
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,TXUZVZSFRXZGTL-QPLCGJKRSA-N
O=C1/C(=C/c2cccs2)CCC/C1=C\c1cccs1,KHXBULXCCPIELT-DCIPZJNNSA-N
N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1,YBYYWUUUGCNAHQ-LLVKDONJSA-N
CN(C)CCNc1nc2cc(O)ccc2c2c1C(=O)c1ccccc1-2,ROWSTIYZUWEOMM-UHFFFAOYSA-N
CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,QAPAJIZPZGWAND-UHFFFAOYSA-N
CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,ZXERDUOLZKYMJM-ZWECCWDJSA-N
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,GZSOSUNBTXMUFQ-YFAPSIMESA-N
C[C@](N)(Cc1ccc(O)cc1)C(=O)O,NHTGHBARYWONDQ-JTQLQIEISA-N
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,BVPWJMCABCPUQY-UHFFFAOYSA-N
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,FLOSMHQXBMRNHR-UHFFFAOYSA-N
Fc1ccc(CNc2ncnc3ccc(F)cc23)cc1,AWIVHRPYFSSVOG-UHFFFAOYSA-N
CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,HIWVLHPKZNBSBE-OUKQBFOZSA-N
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F,GFPPXZDRVCSVNR-UHFFFAOYSA-N
CS(=O)(=O)F,KNWQLFOXPQZGPX-UHFFFAOYSA-N
Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,IVRXNBXKWIJUQB-UHFFFAOYSA-N
C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IQNVEOMHJHBNHC-UHFFFAOYSA-N
O=C(O)[C@@H]1CCCN1,ONIBWKKTOPOVIA-BYPYZUCNSA-N
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(C4(O)CCC4)cc3)cc12,FHQXLWCFSUSXBF-UHFFFAOYSA-N
COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN(C)C,XIVUGRBSBIXXJE-UHFFFAOYSA-N
Nc1c2c(nc3c1CCC3)CCCC2,YLUSMKAJIQOXPV-UHFFFAOYSA-N
C[N+](C)(C)C[C@H](O)CC(=O)O,PHIQHXFUZVPYII-ZCFIWIBFSA-O
CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC(=O)NS(=O)(=O)c3ccccc3)cc1)C2,XREWXJVMYAXCJV-UHFFFAOYSA-N
CCOC(=O)c1c(C)n(C)c2ccc(O)cc12,YTBNTDMBGXAOCG-UHFFFAOYSA-N
O=C(O)c1ccccc1C(=O)Nc1ccc(-c2ccccc2)cc1,SLUINPGXGFUMLL-UHFFFAOYSA-N
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,AVOLMBLBETYQHX-UHFFFAOYSA-N
CC(C)(S)[C@@H](N)C(=O)O,VVNCNSJFMMFHPL-VKHMYHEASA-N
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,UHDGCWIWMRVCDJ-XVFCMESISA-N
COCCO[C@@H]1c2ccn3c(C)c(C)nc3c2N[C@H](c2ccccc2)[C@H]1O,PWILYDZRJORZDR-MISYRCLQSA-N
C[C@H]1NC(=O)NC1=O,VMAQYKGITHDWKL-UWTATZPHSA-N
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,MJVGBKJNTFCUJM-UHFFFAOYSA-N
O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,VFRROHXSMXFLSN-SLPGGIOYSA-N
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,MQJKPEGWNLWLTK-UHFFFAOYSA-N
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,NSQNZEUFHPTJME-UHFFFAOYSA-N
COc1ccc(-c2nc(C(=O)N3CCN(C)CC3)sc2-c2ccc(OC)cc2)cc1,UBHKJRYGKOSQDJ-UHFFFAOYSA-N
Cc1[nH]c2ccccc2c1C[C@@H](NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,RVWNMGKSNGWLOL-GIIHNPQRSA-N
CC[N+](C)(C)c1cccc(O)c1,VWLHWLSRQJQWRG-UHFFFAOYSA-O
O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,CATQHDWESBRRQA-UHFFFAOYSA-N
Oc1ccc2c3c1O[C@H]1c4oc5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,ZHVWWEYETMPAMX-IFKAHUTRSA-N
CNc1nc(NCc2ccc(NS(C)(=O)=O)cc2Cl)cc(-c2ccccn2)n1,DRSZMILOMUPIBJ-UHFFFAOYSA-N
CC(=N)NCc1cccc(CN)c1,RODUKNYOEVZQPR-UHFFFAOYSA-N
OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,VQHSOMBJVWLPSR-JVCRWLNRSA-N
COc1c2ccoc2cc2oc(=O)ccc12,BGEBZHIAGXMEMV-UHFFFAOYSA-N
O=S(=O)(O)CCS,ZNEWHQLOPFWXOF-UHFFFAOYSA-N
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,JLRGJRBPOGGCBT-UHFFFAOYSA-N
CS(=O)(=O)CS(=O)(=O)OCCCl,SEHSPJCWCBQHPF-UHFFFAOYSA-N
Cc1cc(-c2ccc3c(c2)CC[C@H]3N2CC3(CCN(C(=O)Cc4cn5cc(C)sc5n4)CC3)C2)ncn1,ZIUDADZJCKGWKR-AREMUKBSSA-N
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1OCC#CC#CCO[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC)C1CCCCC1)C1CCCCC1,WLMCRYCCYXHPQF-ZVMUOSSASA-N
CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,ANMATWQYLIFGOK-UHFFFAOYSA-N
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2)c1,UFICVEHDQUKCEA-UHFFFAOYSA-N
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,WTWWXOGTJWMJHI-UHFFFAOYSA-N
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,YMTINGFKWWXKFG-UHFFFAOYSA-N
C[N@+]12CCCC[C@@H]1CCC(=C(c1cccs1)c1cccs1)C2,ZGSDGGRVFIYKKE-OXQOHEQNSA-N
CN(C)CCS,DENMGZODXQRYAR-UHFFFAOYSA-N
O=C(NC1CCNCC1)c1[nH]ncc1NC(=O)c1c(Cl)cccc1Cl,OVPNQJVDAFNBDN-UHFFFAOYSA-N
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,BJFIDCADFRDPIO-DZCXQCEKSA-N
c1ccc(-c2ccc(CNc3nc(-c4ccccn4)nnc3-c3ccccc3)cc2)cc1,QNRODODTMXCRKU-UHFFFAOYSA-N
CN(C)CCn1cc(C(=O)N2CCC3(CC2)OCc2ccccc23)c2ccc(Cl)cc21,QZXVLRCMAHJVIP-UHFFFAOYSA-N
CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,ZXERDUOLZKYMJM-ZWECCWDJSA-N
Cc1nc2cc(F)c(F)cc2n1-c1cncc(Nc2ccc(C(F)(F)F)cc2)n1,JEZGPBWIZWPDHP-UHFFFAOYSA-N
C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12,MQIMZDXIAHJKQP-UHFFFAOYSA-N
CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1n2CCNC(C)C,JKCSODVERGVDLT-UHFFFAOYSA-N
CC(C)n1cnc2c(C(=O)N[C@H]3C[N@]4CC[C@@H]3CC4)cc(Cl)cc21,OGXMGJGFLBSEJW-HNNXBMFYSA-N
CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](C)NC1=O,HDHDTKMUACZDAA-PHNIDTBTSA-N
O=C(NO)c1ccc(O)c(O)c1,QJMCKEPOKRERLN-UHFFFAOYSA-N
Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1,MQMKRQLTIWPEDM-UHFFFAOYSA-N
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,QQWUGDVOUVUTOY-UHFFFAOYSA-N
Oc1c(I)cc(I)cc1I,VAPDZNUFNKUROY-UHFFFAOYSA-N
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,AAALVYBICLMAMA-UHFFFAOYSA-N
COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,HDDSHPAODJUKPD-UHFFFAOYSA-N
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,RGLYKWWBQGJZGM-ISLYRVAYSA-N
C[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O,DOBNVUFHFMVMDB-BEFAXECRSA-N
N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21,AVDUGNCTZRCAHH-MDASVERJSA-N
Cc1nc2ccc(NC(=O)Nc3ccnc4cccnc34)cc2o1,AKMNUCBQGHFICM-UHFFFAOYSA-N
CCCCCCOc1cc(C)c(O)c(C)c1C,ATMNQRRJNBCQJO-UHFFFAOYSA-N
CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,VIQCGTZFEYDQMR-UHFFFAOYSA-N
Cc1cc(Cl)ccc1OCCCC(=O)NO,JHSXDAWGLCZYSM-UHFFFAOYSA-N
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,NFIXBCVWIPOYCD-UHFFFAOYSA-N
Clc1cc(Cl)c(OCC#CI)cc1Cl,CTETYYAZBPJBHE-UHFFFAOYSA-N
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,NLZUEZXRPGMBCV-UHFFFAOYSA-N
OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,HDTRYLNUVZCQOY-LIZSDCNHSA-N
C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,DHZBEENLJMYSHQ-XCVPVQRUSA-N
C=C(O)C(=O)O,FEWFXBUNENSNBQ-UHFFFAOYSA-N
